t1,T1,t2,T2
4402,483.7113216,4402,488.1200482
4403,483.7136902,4403,488.1219786
4404,483.716093,4404,488.1239072
4405,483.7177813,4405,488.1258338
4406,483.7192311,4406,488.1277585
4407,483.7215585,4407,488.1296813
4408,483.7229199,4408,488.1316022
4409,483.7253303,4409,488.1335211
4410,483.7278101,4410,488.1354381
4411,483.730347,4411,488.1373532
4412,483.7314343,4412,488.1392664
4413,483.7339879,4413,488.1411777
4414,483.7358381,4414,488.1430871
4415,483.738131,4415,488.1449946
4416,483.7392165,4416,488.1469002
4417,483.7419196,4417,488.148804
4418,483.7436686,4418,488.1507059
4419,483.7462225,4419,488.1526061
4420,483.7475448,4420,488.1545044
4421,483.7493235,4421,488.1564009
4422,483.7505914,4422,488.1582956
4423,483.753496,4423,488.1601885
4424,483.7552527,4424,488.1620796
4425,483.7571561,4425,488.1639689
4426,483.758595,4426,488.1658564
4427,483.7606451,4427,488.1677422
4428,483.7625963,4428,488.1696261
4429,483.7646021,4429,488.1715082
4430,483.7655949,4430,488.1733885
4431,483.7681832,4431,488.175267
4432,483.7688176,4432,488.1771437
4433,483.770999,4433,488.1790187
4434,483.7722331,4434,488.1808918
4435,483.7753277,4435,488.182763
4436,483.7765687,4436,488.1846325
4437,483.7783935,4437,488.1865001
4438,483.7797516,4438,488.1883658
4439,483.7822586,4439,488.1902298
4440,483.7837021,4440,488.1920918
4441,483.786279,4441,488.1939521
4442,483.7873703,4442,488.1958105
4443,483.7895459,4443,488.1976671
4444,483.7904255,4444,488.199522
4445,483.7928954,4445,488.201375
4446,483.7943909,4446,488.2032263
4447,483.7967855,4447,488.2050758
4448,483.7982818,4448,488.2069235
4449,483.8012489,4449,488.2087694
4450,483.8020985,4450,488.2106136
4451,483.804335,4451,488.2124561
4452,483.8055616,4452,488.2142968
4453,483.808117,4453,488.2161358
4454,483.8095967,4454,488.2179731
4455,483.8120427,4455,488.2198086
4456,483.8141128,4456,488.2216425
4457,483.8169127,4457,488.2234746
4458,483.8183699,4458,488.2253051
4459,483.8204981,4459,488.2271338
4460,483.8212135,4460,488.2289608
4461,483.8230764,4461,488.2307861
4462,483.825023,4462,488.2326098
4463,483.8266194,4463,488.2344317
4464,483.8290113,4464,488.236252
4465,483.8314579,4465,488.2380705
4466,483.8323851,4466,488.2398874
4467,483.83433,4467,488.2417026
4468,483.8350259,4468,488.243516
4469,483.837598,4469,488.2453278
4470,483.8397421,4470,488.2471379
4471,483.8404642,4471,488.2489463
4472,483.8412558,4472,488.250753
4473,483.8431501,4473,488.2525579
4474,483.8451308,4474,488.2543611
4475,483.8474617,4475,488.2561626
4476,483.8489586,4476,488.2579623
4477,483.8514549,4477,488.2597601
4478,483.8525265,4478,488.2615562
4479,483.8547708,4479,488.2633503
4480,483.8563469,4480,488.2651427
4481,483.8585366,4481,488.2669331
4482,483.8597641,4482,488.2687217
4483,483.8614485,4483,488.2705085
4484,483.8640899,4484,488.2722933
4485,483.8656129,4485,488.2740764
4486,483.8677485,4486,488.2758575
4487,483.8708309,4487,488.2776369
4488,483.8724732,4488,488.2794144
4489,483.8742358,4489,488.2811901
4490,483.8756829,4490,488.2829639
4491,483.8780806,4491,488.284736
4492,483.8777805,4492,488.2865064
4493,483.879159,4493,488.288275
4494,483.8819264,4494,488.2900418
4495,483.8838854,4495,488.291807
4496,483.884932,4496,488.2935704
4497,483.8874228,4497,488.2953321
4498,483.8891059,4498,488.2970922
4499,483.8910532,4499,488.2988505
4500,483.8922391,4500,488.3006071
4501,483.8943662,4501,488.302362
4502,483.8966979,4502,488.3041152
4503,483.898003,4503,488.3058667
4504,483.8988867,4504,488.3076165
4505,483.9012895,4505,488.3093646
4506,483.9030788,4506,488.3111111
4507,483.9048051,4507,488.3128559
4508,483.9063647,4508,488.3145991
4509,483.9077888,4509,488.3163407
4510,483.9086208,4510,488.3180806
4511,483.911045,4511,488.3198189
4512,483.9125445,4512,488.3215556
4513,483.9145145,4513,488.3232906
4514,483.9152684,4514,488.3250241
4515,483.9173178,4515,488.3267559
4516,483.9191263,4516,488.328486
4517,483.9207755,4517,488.3302145
4518,483.9227533,4518,488.3319413
4519,483.924808,4519,488.3336664
4520,483.9270218,4520,488.3353899
4521,483.9294933,4521,488.3371116
4522,483.9320671,4522,488.3388317
4523,483.9332109,4523,488.3405501
4524,483.9345023,4524,488.3422668
4525,483.9365381,4525,488.3439818
4526,483.9375761,4526,488.3456951
4527,483.9399094,4527,488.3474068
4528,483.9415026,4528,488.3491169
4529,483.9429083,4529,488.3508253
4530,483.9446285,4530,488.3525321
4531,483.946105,4531,488.3542372
4532,483.9470055,4532,488.3559407
4533,483.9490087,4533,488.3576426
4534,483.9505976,4534,488.3593429
4535,483.9529111,4535,488.3610415
4536,483.9550602,4536,488.3627386
4537,483.9563662,4537,488.364434
4538,483.9570144,4538,488.3661278
4539,483.9591084,4539,488.3678201
4540,483.9606852,4540,488.3695107
4541,483.9628238,4541,488.3711998
4542,483.9645279,4542,488.3728873
4543,483.966583,4543,488.3745732
4544,483.9670523,4544,488.3762576
4545,483.9689131,4545,488.3779403
4546,483.9703364,4546,488.3796215
4547,483.9720397,4547,488.3813011
4548,483.9734294,4548,488.3829791
4549,483.9753454,4549,488.3846556
4550,483.9772196,4550,488.3863304
4551,483.9786102,4551,488.3880037
4552,483.9797457,4552,488.3896753
4553,483.9819525,4553,488.3913454
4554,483.9835066,4554,488.3930139
4555,483.9857308,4555,488.3946808
4556,483.9873045,4556,488.396346
4557,483.9895271,4557,488.3980097
4558,483.9913904,4558,488.3996717
4559,483.9931893,4559,488.4013321
4560,483.9941746,4560,488.402991
4561,483.9960757,4561,488.4046482
4562,483.9979455,4562,488.4063038
4563,483.9993946,4563,488.4079579
4564,484.0009077,4564,488.4096104
4565,484.0025098,4565,488.4112614
4566,484.0036944,4566,488.4129108
4567,484.0057248,4567,488.4145587
4568,484.0074983,4568,488.4162051
4569,484.0092083,4569,488.41785
4570,484.010522,4570,488.4194934
4571,484.0127411,4571,488.4211354
4572,484.0139418,4572,488.4227758
4573,484.0155083,4573,488.4244148
4574,484.0170476,4574,488.4260524
4575,484.0188874,4575,488.4276884
4576,484.0202461,4576,488.429323
4577,484.0214347,4577,488.4309561
4578,484.0228822,4578,488.4325878
4579,484.0250996,4579,488.4342179
4580,484.0268746,4580,488.4358465
4581,484.0285265,4581,488.4374737
4582,484.0292978,4582,488.4390993
4583,484.0312156,4583,488.4407235
4584,484.0330967,4584,488.4423462
4585,484.0345727,4585,488.4439673
4586,484.0355553,4586,488.445587
4587,484.0379773,4587,488.4472052
4588,484.0397808,4588,488.448822
4589,484.0418036,4589,488.4504372
4590,484.0434296,4590,488.4520509
4591,484.0444947,4591,488.4536632
4592,484.0454039,4592,488.4552739
4593,484.0481401,4593,488.4568832
4594,484.0494156,4594,488.458491
4595,484.0516323,4595,488.4600973
4596,484.0532643,4596,488.4617022
4597,484.0546553,4597,488.4633056
4598,484.0550508,4598,488.4649075
4599,484.0572627,4599,488.466508
4600,484.0598412,4600,488.468107
4601,484.0613097,4601,488.4697045
4602,484.0622388,4602,488.4713006
4603,484.0637064,4603,488.4728952
4604,484.0647363,4604,488.4744884
4605,484.0661564,4605,488.4760802
4606,484.0679071,4606,488.4776705
4607,484.0690179,4607,488.4792593
4608,484.0698895,4608,488.4808467
4609,484.0725942,4609,488.4824326
4610,484.0745028,4610,488.4840171
4611,484.0769882,4611,488.4856
4612,484.0782169,4612,488.4871815
4613,484.078942,4613,488.4887615
4614,484.0802026,4614,488.49034
4615,484.0827547,4615,488.4919169
4616,484.0845803,4616,488.4934924
4617,484.0859323,4617,488.4950663
4618,484.0873609,4618,488.4966387
4619,484.089359,4619,488.4982096
4620,484.0907138,4620,488.499779
4621,484.0914585,4621,488.5013469
4622,484.0939947,4622,488.5029133
4623,484.0945155,4623,488.5044781
4624,484.0953852,4624,488.5060415
4625,484.0970468,4625,488.5076034
4626,484.0995207,4626,488.5091638
4627,484.1019735,4627,488.5107226
4628,484.1033924,4628,488.51228
4629,484.1046659,4629,488.5138359
4630,484.1054715,4630,488.5153903
4631,484.1077411,4631,488.5169432
4632,484.1090217,4632,488.5184945
4633,484.1103823,4633,488.5200443
4634,484.1122314,4634,488.5215926
4635,484.1142333,4635,488.5231394
4636,484.1153247,4636,488.5246847
4637,484.1176891,4637,488.5262284
4638,484.1178746,4638,488.5277706
4639,484.1193019,4639,488.5293113
4640,484.1208973,4640,488.5308506
4641,484.1230176,4641,488.5323883
4642,484.1247703,4642,488.5339246
4643,484.1259562,4643,488.5354594
4644,484.1264958,4644,488.5369928
4645,484.128439,4645,488.5385247
4646,484.1292888,4646,488.5400551
4647,484.1302774,4647,488.5415842
4648,484.1316987,4648,488.5431117
4649,484.1341553,4649,488.5446379
4650,484.1345377,4650,488.5461625
4651,484.136472,4651,488.5476858
4652,484.1387094,4652,488.5492075
4653,484.1402606,4653,488.5507278
4654,484.1411579,4654,488.5522466
4655,484.1426522,4655,488.553764
4656,484.1438435,4656,488.5552798
4657,484.1457012,4657,488.5567942
4658,484.1464155,4658,488.5583071
4659,484.147772,4659,488.5598186
4660,484.1497644,4660,488.5613285
4661,484.1519857,4661,488.562837
4662,484.1534245,4662,488.5643439
4663,484.1551298,4663,488.5658494
4664,484.1562049,4664,488.5673534
4665,484.1581424,4665,488.5688558
4666,484.1590523,4666,488.5703568
4667,484.1613996,4667,488.5718563
4668,484.1626504,4668,488.5733544
4669,484.1648673,4669,488.574851
4670,484.165851,4670,488.5763461
4671,484.16738,4671,488.5778398
4672,484.168831,4672,488.5793322
4673,484.1710705,4673,488.5808231
4674,484.1721268,4674,488.5823126
4675,484.1739768,4675,488.5838008
4676,484.1751661,4676,488.5852876
4677,484.1770572,4677,488.586773
4678,484.1783254,4678,488.588257
4679,484.1802009,4679,488.5897397
4680,484.1816815,4680,488.5912211
4681,484.1838848,4681,488.592701
4682,484.1845568,4682,488.5941797
4683,484.1858746,4683,488.5956569
4684,484.1876804,4684,488.5971328
4685,484.189486,4685,488.5986074
4686,484.1903484,4686,488.6000805
4687,484.1925517,4687,488.6015524
4688,484.1946867,4688,488.6030228
4689,484.1951548,4689,488.6044919
4690,484.1957812,4690,488.6059595
4691,484.1979556,4691,488.6074258
4692,484.1999843,4692,488.6088907
4693,484.2016875,4693,488.6103542
4694,484.2024383,4694,488.6118164
4695,484.2046496,4695,488.6132771
4696,484.2052589,4696,488.6147364
4697,484.2065019,4697,488.6161944
4698,484.2073912,4698,488.617651
4699,484.2100449,4699,488.6191062
4700,484.2119181,4700,488.6205601
4701,484.2144756,4701,488.6220126
4702,484.2151032,4702,488.6234637
4703,484.2165806,4703,488.6249135
4704,484.2169222,4704,488.626362
4705,484.2188856,4705,488.6278091
4706,484.219846,4706,488.6292548
4707,484.2213353,4707,488.6306993
4708,484.2218507,4708,488.6321424
4709,484.2234575,4709,488.6335841
4710,484.2253321,4710,488.6350246
4711,484.2266812,4711,488.6364636
4712,484.2279459,4712,488.6379014
4713,484.2302202,4713,488.6393378
4714,484.2313526,4714,488.6407728
4715,484.2325967,4715,488.6422065
4716,484.2338919,4716,488.6436389
4717,484.2354687,4717,488.6450699
4718,484.2371464,4718,488.6464995
4719,484.2390219,4719,488.6479278
4720,484.23956,4720,488.6493548
4721,484.2430929,4721,488.6507804
4722,484.2436701,4722,488.6522047
4723,484.2438228,4723,488.6536276
4724,484.2444495,4724,488.6550492
4725,484.2467275,4725,488.6564695
4726,484.2475026,4726,488.6578885
4727,484.2496186,4727,488.6593061
4728,484.2510505,4728,488.6607224
4729,484.253395,4729,488.6621373
4730,484.2533096,4730,488.6635509
4731,484.2559875,4731,488.6649632
4732,484.2572104,4732,488.6663741
4733,484.2585285,4733,488.6677837
4734,484.2595106,4734,488.669192
4735,484.2617733,4735,488.6705989
4736,484.2628754,4736,488.6720045
4737,484.2648495,4737,488.6734088
4738,484.2655564,4738,488.6748118
4739,484.2666945,4739,488.6762135
4740,484.2686807,4740,488.6776139
4741,484.2707613,4741,488.6790129
4742,484.2715148,4742,488.6804107
4743,484.2727737,4743,488.6818072
4744,484.2745073,4744,488.6832024
4745,484.2763155,4745,488.6845963
4746,484.2770028,4746,488.6859889
4747,484.2791262,4747,488.6873802
4748,484.2792912,4748,488.6887702
4749,484.2799692,4749,488.6901589
4750,484.2833555,4750,488.6915463
4751,484.2847538,4751,488.6929324
4752,484.2855252,4752,488.6943173
4753,484.2872598,4753,488.6957009
4754,484.28681,4754,488.6970832
4755,484.287727,4755,488.6984642
4756,484.2893256,4756,488.6998439
4757,484.2902701,4757,488.7012224
4758,484.2911488,4758,488.7025995
4759,484.2931711,4759,488.7039754
4760,484.2942876,4760,488.7053499
4761,484.2956905,4761,488.7067231
4762,484.2976327,4762,488.7080949
4763,484.2987524,4763,488.7094653
4764,484.2993329,4764,488.7108344
4765,484.3006916,4765,488.7122021
4766,484.3013886,4766,488.7135683
4767,484.303227,4767,488.7149332
4768,484.3054167,4768,488.7162965
4769,484.3072454,4769,488.7176585
4770,484.307914,4770,488.719019
4771,484.3103898,4771,488.720378
4772,484.3104977,4772,488.7217356
4773,484.311876,4773,488.7230918
4774,484.3135454,4774,488.7244465
4775,484.3156997,4775,488.7257999
4776,484.3168531,4776,488.7271519
4777,484.3179357,4777,488.7285025
4778,484.318531,4778,488.7298518
4779,484.3200417,4779,488.7311999
4780,484.3208479,4780,488.7325466
4781,484.3225227,4781,488.733892
4782,484.3235048,4782,488.7352363
4783,484.3252766,4783,488.7365793
4784,484.3267362,4784,488.737921
4785,484.3292664,4785,488.7392616
4786,484.3311408,4786,488.7406009
4787,484.3322508,4787,488.741939
4788,484.3344167,4788,488.7432758
4789,484.3345579,4789,488.7446114
4790,484.3348782,4790,488.7459458
4791,484.3360069,4791,488.747279
4792,484.337595,4792,488.748611
4793,484.3393153,4793,488.7499418
4794,484.3410204,4794,488.7512713
4795,484.3427309,4795,488.7525997
4796,484.3437302,4796,488.7539269
4797,484.3458391,4797,488.7552529
4798,484.3473022,4798,488.7565776
4799,484.3487517,4799,488.7579012
4800,484.349899,4800,488.7592235
4801,484.35155,4801,488.7605446
4802,484.3521596,4802,488.7618646
4803,484.3541697,4803,488.7631833
4804,484.3555173,4804,488.7645009
4805,484.3574342,4805,488.7658173
4806,484.3590344,4806,488.7671326
4807,484.3595878,4807,488.7684467
4808,484.360697,4808,488.7697596
4809,484.3616269,4809,488.7710714
4810,484.3613174,4810,488.7723821
4811,484.3630588,4811,488.7736916
4812,484.3649692,4812,488.7749999
4813,484.3672738,4813,488.7763071
4814,484.3678428,4814,488.7776131
4815,484.3683598,4815,488.778918
4816,484.369238,4816,488.7802216
4817,484.3712194,4817,488.7815242
4818,484.3721706,4818,488.7828255
4819,484.3735822,4819,488.7841256
4820,484.3743646,4820,488.7854246
4821,484.3752257,4821,488.7867224
4822,484.3759869,4822,488.7880189
4823,484.3773892,4823,488.7893143
4824,484.3790825,4824,488.7906084
4825,484.3806904,4825,488.7919013
4826,484.3812876,4826,488.793193
4827,484.3830116,4827,488.7944834
4828,484.3838427,4828,488.7957726
4829,484.3857884,4829,488.7970605
4830,484.3876966,4830,488.7983472
4831,484.3890322,4831,488.7996327
4832,484.3897607,4832,488.8009169
4833,484.3925061,4833,488.8021998
4834,484.3927183,4834,488.8034815
4835,484.3949438,4835,488.804762
4836,484.3967549,4836,488.8060413
4837,484.3989197,4837,488.8073193
4838,484.3992007,4838,488.8085962
4839,484.400897,4839,488.8098719
4840,484.4011798,4840,488.8111464
4841,484.4025221,4841,488.8124198
4842,484.4035563,4842,488.813692
4843,484.4047424,4843,488.8149632
4844,484.4057709,4844,488.8162332
4845,484.4076457,4845,488.8175022
4846,484.4090665,4846,488.8187701
4847,484.4110696,4847,488.820037
4848,484.4128187,4848,488.8213028
4849,484.4139557,4849,488.8225675
4850,484.4149226,4850,488.8238311
4851,484.415533,4851,488.8250936
4852,484.4160796,4852,488.826355
4853,484.4178017,4853,488.8276154
4854,484.4187546,4854,488.8288746
4855,484.4205616,4855,488.8301328
4856,484.4219214,4856,488.8313898
4857,484.4231871,4857,488.8326457
4858,484.4230739,4858,488.8339006
4859,484.4250032,4859,488.8351542
4860,484.4261342,4860,488.8364068
4861,484.4279612,4861,488.8376582
4862,484.4285886,4862,488.8389085
4863,484.4304426,4863,488.8401576
4864,484.4319452,4864,488.8414056
4865,484.4340464,4865,488.8426524
4866,484.4341123,4866,488.843898
4867,484.4344052,4867,488.8451424
4868,484.4360606,4868,488.8463857
4869,484.4375464,4869,488.8476278
4870,484.4390627,4870,488.8488686
4871,484.4407019,4871,488.8501083
4872,484.4409754,4872,488.8513468
4873,484.4429257,4873,488.8525841
4874,484.4442463,4874,488.8538202
4875,484.4461012,4875,488.8550551
4876,484.4460078,4876,488.8562889
4877,484.4473549,4877,488.8575215
4878,484.4475612,4878,488.8587529
4879,484.4490488,4879,488.8599831
4880,484.4498765,4880,488.8612122
4881,484.4515699,4881,488.8624401
4882,484.4529391,4882,488.8636669
4883,484.4547961,4883,488.8648925
4884,484.4554206,4884,488.8661169
4885,484.4570237,4885,488.8673402
4886,484.4575478,4886,488.8685623
4887,484.4588417,4887,488.8697832
4888,484.4597898,4888,488.8710029
4889,484.4621425,4889,488.8722214
4890,484.462926,4890,488.8734386
4891,484.4645351,4891,488.8746546
4892,484.4655707,4892,488.8758694
4893,484.4665344,4893,488.877083
4894,484.4674805,4894,488.8782953
4895,484.4693469,4895,488.8795064
4896,484.4705266,4896,488.8807163
4897,484.4720237,4897,488.8819249
4898,484.4727139,4898,488.8831323
4899,484.4739205,4899,488.8843385
4900,484.4750181,4900,488.8855434
4901,484.4769314,4901,488.8867471
4902,484.4778859,4902,488.8879497
4903,484.480487,4903,488.889151
4904,484.4811112,4904,488.8903512
4905,484.4823794,4905,488.8915503
4906,484.4832549,4906,488.8927482
4907,484.4849434,4907,488.893945
4908,484.48563,4908,488.8951408
4909,484.4872643,4909,488.8963355
4910,484.4888664,4910,488.8975293
4911,484.4906299,4911,488.898722
4912,484.490867,4912,488.8999138
4913,484.4916905,4913,488.9011046
4914,484.4920596,4914,488.9022945
4915,484.4940002,4915,488.9034835
4916,484.4948102,4916,488.9046715
4917,484.4966148,4917,488.9058586
4918,484.4975108,4918,488.9070448
4919,484.4991324,4919,488.90823
4920,484.4996118,4920,488.9094144
4921,484.5008045,4921,488.9105978
4922,484.5014163,4922,488.9117803
4923,484.5027652,4923,488.9129618
4924,484.5040661,4924,488.9141424
4925,484.5064489,4925,488.915322
4926,484.5062581,4926,488.9165007
4927,484.507448,4927,488.9176783
4928,484.5078337,4928,488.9188549
4929,484.5094323,4929,488.9200305
4930,484.5103183,4930,488.921205
4931,484.5124906,4931,488.9223784
4932,484.5142876,4932,488.9235507
4933,484.5151402,4933,488.924722
4934,484.5153531,4934,488.9258922
4935,484.5167812,4935,488.9270613
4936,484.5174977,4936,488.9282293
4937,484.519017,4937,488.9293963
4938,484.5202467,4938,488.9305622
4939,484.5215152,4939,488.9317271
4940,484.5228319,4940,488.9328909
4941,484.5246672,4941,488.9340536
4942,484.5256507,4942,488.9352153
4943,484.5265712,4943,488.936376
4944,484.5279214,4944,488.9375356
4945,484.5286599,4945,488.9386942
4946,484.5295299,4946,488.9398517
4947,484.5311414,4947,488.9410083
4948,484.5322739,4948,488.9421637
